OBJECTID,GEOID10,GEOID20,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,CSA,CSA_Name,CBSA,CBSA_Name,CBSA_POP,CBSA_EMP,CBSA_WRK,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,P_WrkAge,AutoOwn0,Pct_AO0,AutoOwn1,Pct_AO1,AutoOwn2p,Pct_AO2p,Workers,R_LowWageWk,R_MedWageWk,R_HiWageWk,R_PCTLOWWAGE,TotEmp,E5_Ret,E5_Off,E5_Ind,E5_Svc,E5_Ent,E8_Ret,E8_off,E8_Ind,E8_Svc,E8_Ent,E8_Ed,E8_Hlth,E8_Pub,E_LowWageWk,E_MedWageWk,E_HiWageWk,E_PctLowWage,D1A,D1B,D1C,D1C5_RET,D1C5_OFF,D1C5_IND,D1C5_SVC,D1C5_ENT,D1C8_RET,D1C8_OFF,D1C8_IND,D1C8_SVC,D1C8_ENT,D1C8_ED,D1C8_HLTH,D1C8_PUB,D1D,D1_FLAG,D2A_JPHH,D2B_E5MIX,D2B_E5MIXA,D2B_E8MIX,D2B_E8MIXA,D2A_EPHHM,D2C_TRPMX1,D2C_TRPMX2,D2C_TRIPEQ,D2R_JOBPOP,D2R_WRKEMP,D2A_WRKEMP,D2C_WREMLX,D3A,D3AAO,D3AMM,D3APO,D3B,D3BAO,D3BMM3,D3BMM4,D3BPO3,D3BPO4,D4A,D4B025,D4B050,D4C,D4D,D4E,D5AR,D5AE,D5BR,D5BE,D5CR,D5CRI,D5CE,D5CEI,D5DR,D5DRI,D5DE,D5DEI,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Shape_Length,Shape_Area
315,4.8113E+11,4.8113E+11,48,113,6402,3,206,"Dallas-Fort Worth, TX-OK",19100,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,80.0524928,0,80.0524928,80.0524928,564,162,162,0.525,0,0,60,0.37037037,102,0.62962963,282,66,139,77,0.234042553,121,51,1,2,31,36,51,1,2,22,36,0,9,0,70,48,3,0.578512397,2.023672147,7.045377105,1.511508209,0.637081972,0.012491803,0.024983607,0.387245905,0.449704922,0.637081972,0.012491803,0.024983607,0.274819674,0.449704922,0,0.11242623,0,3.535180356,0,0.74691358,0.7338991,0.7338991,0.745361896,0.642244183,0.662832649,0.762300793,0.845515083,0.600393249,0.353284672,0.600496278,2.330578512,0.264324302,33.03627851,0,0.996178796,32.04009971,226.5633382,0,7.994754162,0,127.9160666,135.9108208,364.78,0,0.370741882,4.67,37.33550194,0.008280142,359878,267452,498165,213774,0.000330284,0.652271945,0.000315,0.740983316,0.001932404,0.67972869,0.001900243,0.550203842,15,13,20,17,17,2299.675185,323967.6956
316,4.8113E+11,4.8113E+11,48,113,6401,2,206,"Dallas-Fort Worth, TX-OK",19100,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,97.5661995,0,97.5661995,97.5661995,1248,325,317,0.587,0,0,97,0.305993691,220,0.694006309,572,118,276,178,0.206293706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.331071638,12.79131509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.331071638,0,0,0,0,0,0,0,0,0,0.367879441,0,1,0,0,27.30645414,0,2.218179973,25.08827417,113.7049517,0,0,0,13.11929753,104.9543802,865.02,0.040211214,0.513982574,27,177.1105166,0.021634615,337240,252623,498179,215350,0.000309507,0.611241006,0.000297535,0.699899153,0.001932459,0.679747792,0.001914252,0.554260094,1,1,15,13,9.666666667,2728.215488,394842.9898
317,4.8113E+11,4.8113E+11,48,113,6402,1,206,"Dallas-Fort Worth, TX-OK",19100,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,74.013863,0,74.013863,74.013863,2315,631,612,0.53,0,0,258,0.421568627,354,0.578431373,746,166,351,229,0.222520107,53,0,16,0,31,6,0,16,0,0,6,0,31,0,3,35,15,0.056603774,8.525429891,31.27792425,0.716082067,0,0.216175718,0,0.418840454,0.081065894,0,0.216175718,0,0,0.081065894,0,0.418840454,0,9.241511958,0,0.086601307,0.839135661,0.5727992,0.839135661,0.443332852,0.253559235,0.302039096,0.336254916,0.013388775,0.044763514,0.132665832,14.0754717,2.09602E-06,37.35877883,0,12.16171358,25.19706525,196.0367884,0,69.17622986,69.17622986,43.23514366,51.8821724,410.38,0.094803285,0.747359263,27,233.4697758,0.011663067,308120,234751,494553,201700,0.000282782,0.558461566,0.000276485,0.650384272,0.001918393,0.674800242,0.001792917,0.519128215,4,7,19,16,13.5,2568.067828,299529.0224
318,4.8113E+11,4.8113E+11,48,113,6501,3,206,"Dallas-Fort Worth, TX-OK",19100,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,74.1823852,0,74.1823852,74.18239,1592,375,375,0.695,0,0,74,0.197333333,301,0.802666667,555,117,264,174,0.210810811,12,0,0,10,2,0,0,0,10,2,0,0,0,0,0,10,2,0,5.055108092,21.46061889,0.161763459,0,0,0.134802882,0.026960576,0,0,0,0.134802882,0.026960576,0,0,0,0,5.216871551,0,0.032,0.650022422,0.279949419,0.650022422,0.216674141,0.138537355,0.05965138,0.047890456,0,0.014962594,0.042328042,46.25,0,28.68655597,0,0,28.68655597,198.4902475,0,0,0,181.1750858,77.64646532,541.81,0,0,6,51.76431022,0.003768844,341482,252789,74537,41309,0.0003134,0.618929549,0.00029773,0.70035906,0.000289132,0.101703125,0.000367197,0.10631962,2,3,19,15,12.16666667,2315.23032,300212.7809
319,4.8113E+11,4.8113E+11,48,113,6501,1,206,"Dallas-Fort Worth, TX-OK",19100,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,144.2651343,0,144.2651343,144.2651343,2683,718,697,0.55,12,0.017216643,203,0.291248207,482,0.691535151,1159,274,547,338,0.236410699,1353,737,110,93,303,110,737,110,93,270,110,2,31,0,395,661,297,0.291943829,4.976947504,18.59770216,9.378565421,5.108649457,0.762484994,0.644646404,2.100299573,0.762484994,5.108649457,0.762484994,0.644646404,1.871554075,0.762484994,0.013863364,0.214882135,0,14.35551292,0,1.941176471,0.7817119,0.7817119,0.689026086,0.644780258,0.821199815,0.755517377,0.826099753,0.471658985,0.670465808,0.922770701,0.85661493,0.866420372,21.2376055,0,1.729683724,19.50792178,113.905831,0,35.49021061,8.872552653,88.72552653,22.18138163,508.28,0,0,7.33,32.51790547,0.002732016,321331,240730,186696,77458,0.000294906,0.582406249,0.000283527,0.666949261,0.000724202,0.254740151,0.000688526,0.199358618,19,13,15,15,15.33333333,3462.564891,583833.5574
320,4.8113E+11,4.8113E+11,48,113,6502,2,206,"Dallas-Fort Worth, TX-OK",19100,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,96.6417984,0,96.6417984,96.6417984,2182,486,476,0.591,15,0.031512605,91,0.191176471,370,0.777310924,618,119,296,203,0.192556634,82,0,2,6,0,74,0,2,6,0,74,0,0,0,23,47,12,0.280487805,5.028879926,22.57822222,0.848494144,0,0.020694979,0.062084937,0,0.765714227,0,0.020694979,0.062084937,0,0.765714227,0,0,0,5.87737407,0,0.172268908,0.340932436,0.232722592,0.340932436,0.180121709,0.340785943,0.378551458,0.415348584,0.529273483,0.072438163,0.234285714,7.536585366,0.001449429,27.57086059,0,0.465739911,27.10512068,123.6268385,0,0,0,26.48957327,105.9582931,725.55,0,0,2,13.24478664,0.00091659,306591,230871,187180,82686,0.000281379,0.555690283,0.000271916,0.639634623,0.00072608,0.255400552,0.000734998,0.212814257,6,2,16,14,11.33333333,2660.982471,391105.3033
321,4.8113E+11,4.8113E+11,48,113,10102,2,206,"Dallas-Fort Worth, TX-OK",19100,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,112.287182,0,112.287182,99.81952,1446,423,411,0.52,15,0.03649635,105,0.255474453,291,0.708029197,599,126,280,193,0.210350584,30,0,0,16,14,0,0,0,16,0,0,14,0,0,7,5,18,0.233333333,4.237648107,14.48614459,0.300542419,0,0,0.16028929,0.140253129,0,0,0,0.16028929,0,0,0.140253129,0,0,4.538190526,0,0.072992701,0.996791632,0.429294789,0.996791632,0.332263877,0.268982413,0.186302859,0.184488147,0.0001663,0.040650407,0.095389507,19.96666667,5.7927E-09,28.62524796,0,4.661379483,23.96386848,191.9649208,0,11.39934209,5.699671045,216.5874997,34.19802627,370.15,0,0,2.67,15.21812169,0.001846473,440279,288746,432191,179987,0.000404073,0.797997209,0.00034008,0.799978944,0.001676488,0.589709478,0.001599909,0.463244075,4,4,19,17,13.33333333,2848.723232,454419.9786
322,4.8245E+11,4.8245E+11,48,245,10901,3,,,13140,"Beaumont-Port Arthur, TX",395636,154215,161001,274.9985784,0,274.9985784,274.9985784,1446,767,647,0.609,73,0.112828439,246,0.380216383,328,0.506955178,710,130,193,387,0.183098592,198,11,37,1,109,40,11,37,1,46,40,0,63,0,73,84,41,0.368686869,2.789105327,5.258209,0.720003722,0.040000207,0.13454615,0.003636382,0.396365685,0.145455297,0.040000207,0.13454615,0.003636382,0.167273592,0.145455297,0,0.229092093,0,3.509109049,0,0.306027821,0.71605388,0.71605388,0.852403744,0.734477238,0.454571852,0.595266527,0.661841849,0.737186899,0.240875912,0.436123348,3.585858586,0.075331373,13.866913,1.336942498,0.637468783,11.89250172,39.58245917,11.63642379,2.327284758,0,53.52754944,2.327284758,-99999,0,0,-99999,-99999,-99999,27270,26861,-99999,-99999,0.003934921,0.62338553,0.004256937,0.852405433,-99999,-99999,-99999,-99999,9,17,8,1,7.333333333,5109.045613,1112902.538
323,4.8245E+11,4.8245E+11,48,245,2000,1,,,13140,"Beaumont-Port Arthur, TX",395636,154215,161001,99.2865097,0,99.2865097,99.28651,880,361,310,0.594,67,0.216129032,129,0.416129032,114,0.367741935,330,106,130,94,0.321212121,6,0,0,6,0,0,0,0,6,0,0,0,0,0,0,4,2,0,3.635942083,8.863238319,0.06043117,0,0,0.06043117,0,0,0,0,0.06043117,0,0,0,0,0,3.696373254,0,0.019354839,0,0,0,0,0.135716379,0.01301755,0,0,0.013544018,0.035714286,55,0,25.27196426,0,1.695214104,23.57675015,161.1562341,0,12.89198305,6.445991524,6.445991524,141.8118135,-99999,0,0,-99999,-99999,-99999,35863,27798,-99999,-99999,0.005174846,0.819819408,0.004405433,0.882140137,-99999,-99999,-99999,-99999,2,1,18,1,6.833333333,2599.671545,401806.7362
324,4.8245E+11,4.8245E+11,48,245,600,6,,,13140,"Beaumont-Port Arthur, TX",395636,154215,161001,136.0342333,0,136.0342333,136.0342333,1263,383,383,0.467,0,0,144,0.375979112,239,0.624020888,466,160,183,123,0.343347639,4,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,2.815467774,9.284427672,0.029404363,0,0,0.029404363,0,0,0,0,0.029404363,0,0,0,0,0,2.844872137,0,0.010443864,0,0,0,0,0.083011919,0.007687343,0,0,0.006314128,0.017021277,116.5,0,20.25976397,0,0.027814893,20.23194908,87.83671367,0,0,0,47.04698108,56.45637729,-99999,0,0,-99999,-99999,-99999,27739,23530,-99999,-99999,0.004002595,0.634106755,0.003729039,0.74669967,-99999,-99999,-99999,-99999,1,1,13,1,5,3106.501482,550522.9994
325,4.8245E+11,4.8245E+11,48,245,310,3,,,13140,"Beaumont-Port Arthur, TX",395636,154215,161001,103.4723837,0,103.4723837,103.4723837,1577,870,815,0.512,157,0.192638037,467,0.573006135,191,0.234355828,585,124,196,265,0.211965812,289,49,28,8,121,83,49,28,8,35,83,9,77,0,128,94,67,0.442906574,8.40804057,15.24078158,2.793015775,0.473556308,0.270603605,0.077315316,1.169394148,0.802146399,0.473556308,0.270603605,0.077315316,0.338254506,0.802146399,0.08697973,0.744159912,0,11.20105635,0,0.354601227,0.838278506,0.838278506,0.874003925,0.817879741,0.517972331,0.67038579,0.742457909,0.946528586,0.309753483,0.661327231,2.024221453,0.359075914,28.81919292,0,8.302360101,20.51683282,187.7030306,0,37.11135148,12.37045049,216.4828836,6.185225247,-99999,0,0,-99999,-99999,-99999,30315,24818,-99999,-99999,0.004374299,0.692993485,0.003933162,0.787572988,-99999,-99999,-99999,-99999,11,19,19,1,11.66666667,2688.284503,418748.0187
326,4.84391E+11,4.84391E+11,48,439,113218,1,206,"Dallas-Fort Worth, TX-OK",19100,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,528.1470922,0,528.1470922,525.22176,2168,813,767,0.663,6,0.007822686,173,0.225554107,588,0.766623207,899,180,202,517,0.200222469,790,209,43,70,262,206,209,43,70,158,206,0,104,0,375,248,167,0.474683544,1.547917588,4.127780235,1.504126562,0.397927154,0.08187018,0.133277037,0.49883691,0.392215281,0.397927154,0.08187018,0.133277037,0.300825312,0.392215281,0,0.198011598,0,3.05204415,0,1.029986962,0.89565285,0.89565285,0.928853439,0.800350436,0.794991639,0.782957688,0.857306844,0.541282338,0.534144692,0.935464772,1.137974684,0.871120745,23.83012543,0,5.71006322,18.12006221,157.1937841,0,46.0477779,10.90605266,151.4729536,14.54140355,-99999,0,0,-99999,-99999,-99999,272529,227770,-99999,-99999,0.000250118,0.493953564,0.000268263,0.631043215,-99999,-99999,-99999,-99999,19,19,18,1,12.66666667,8135.278996,2137381.24
327,4.84391E+11,4.84391E+11,48,439,113221,3,206,"Dallas-Fort Worth, TX-OK",19100,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,213.7822715,0,213.7822715,185.34831,1066,659,589,0.52,102,0.173174873,277,0.470288625,210,0.356536503,425,76,108,241,0.178823529,134,2,44,11,9,68,2,44,11,7,68,0,2,0,58,48,28,0.432835821,3.555468081,5.7513338,0.722963161,0.010790495,0.237390889,0.059347722,0.048557227,0.366876828,0.010790495,0.237390889,0.059347722,0.037766732,0.366876828,0,0.010790495,0,4.278431241,0,0.227504244,0.720291805,0.720291805,0.66685414,0.574597649,0.387468352,0.464980953,0.508956996,0.404530585,0.223333333,0.479427549,3.171641791,0.113990315,22.54938601,0,2.270881983,20.27850403,122.7925955,0,29.93700065,8.981100194,122.7417026,11.97480026,-99999,0,0,-99999,-99999,-99999,263151,221222,-99999,-99999,0.000241511,0.47695612,0.000260551,0.612901796,-99999,-99999,-99999,-99999,7,11,16,1,8.666666667,4485.879871,865161.3342
328,4.84391E+11,4.84391E+11,48,439,114008,6,206,"Dallas-Fort Worth, TX-OK",19100,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,751.4812613,0,751.4812613,751.48126,2137,638,607,0.547,0,0,46,0.075782537,561,0.924217463,827,155,284,388,0.187424426,9,2,0,0,7,0,2,0,0,3,0,0,4,0,3,5,1,0.333333333,0.8489899,2.843716954,0.011976347,0.00266141,0,0,0.009314936,0,0.00266141,0,0,0.003992116,0,0,0.005322821,0,0.860966247,0,0.014827018,0.764204507,0.329124967,0.965633607,0.510164352,0.076447517,0.098990274,0.110204164,2.1087E-11,0.008387698,0.0215311,91.88888889,0,10.91663277,0.264733805,2.36705412,8.284844841,78.09983166,0,11.92311833,3.406605237,83.4618283,11.07146702,-99999,0,0,-99999,-99999,-99999,122284,111044,-99999,-99999,0.000112228,0.221637395,0.000130786,0.307650537,-99999,-99999,-99999,-99999,1,8,12,1,5.833333333,7374.2709,3041203.681
329,4.84391E+11,4.84391E+11,48,439,114007,3,206,"Dallas-Fort Worth, TX-OK",19100,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,426.0327701,3.7433179,422.2894522,416.1919663,2201,736,736,0.727,0,0,136,0.184782609,600,0.815217391,1182,205,397,580,0.173434856,37,0,0,12,25,0,0,0,12,0,0,0,25,0,20,13,4,0.540540541,1.768414721,5.288425002,0.088901284,0,0,0.028832849,0.060068435,0,0,0,0.028832849,0,0,0,0.060068435,0,1.857316005,0,0.050271739,0.909022156,0.391494533,0.909022156,0.303007385,0.202383463,0.175385992,0.184160371,0.000108077,0.033065237,0.060705496,31.94594595,3.6E-14,10.72457761,0,1.117898127,9.606679484,36.38679564,0,4.546644464,0,36.37315571,9.093288928,-99999,0,0,-99999,-99999,-99999,145880,131540,-99999,-99999,0.000133884,0.264404691,0.000154925,0.364435283,-99999,-99999,-99999,-99999,3,4,8,1,4.166666667,6005.980338,1724134.032
330,4.84391E+11,4.84391E+11,48,439,114104,3,206,"Dallas-Fort Worth, TX-OK",19100,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,5474.723137,10.2593449,5464.463792,5463.90538,4488,1430,1225,0.603,22,0.017959184,152,0.124081633,1051,0.857959184,2263,364,528,1371,0.160848431,1382,699,62,379,149,93,699,62,379,105,93,27,17,0,422,675,285,0.305354559,0.261717563,0.821390505,0.252932638,0.127930473,0.011347195,0.069364305,0.027269872,0.017020793,0.127930473,0.011347195,0.069364305,0.019217024,0.017020793,0.00494152,0.003111328,0,0.514650201,0,1.128163265,0.783234706,0.783234706,0.69234021,0.647881566,0.758792573,0.74086311,0.779913658,0.631470983,0.470868825,0.75829904,1.63748191,0.528621867,5.427472088,0.776308269,0.432235687,4.218928132,13.74782282,1.171203661,1.756805492,0.234240732,15.34276796,2.10816659,-99999,0,0,-99999,-99999,-99999,55302,54123,-99999,-99999,5.07543E-05,0.10023381,6.37451E-05,0.149949299,-99999,-99999,-99999,-99999,18,13,6,1,7.5,21958.05994,22155904.48
331,4.84391E+11,4.84391E+11,48,439,102301,3,206,"Dallas-Fort Worth, TX-OK",19100,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,356.4518811,0,356.4518811,208.085653,1098,438,377,0.68,102,0.270557029,39,0.103448276,236,0.625994695,433,111,156,166,0.256351039,2147,135,222,356,1188,246,135,222,356,514,246,36,638,0,362,1039,746,0.168607359,2.104902446,5.276673254,10.31786655,0.648771302,1.066868363,1.710833951,5.709187455,1.182205483,0.648771302,1.066868363,1.710833951,2.47013666,1.182205483,0.17300568,3.066045115,0,12.422769,0,5.694960212,0.79669414,0.79669414,0.887076502,0.830112861,0.84403965,0.584465623,0.616129761,0.398570482,0.676733436,0.335658915,0.201676758,0.450083012,13.12278287,3.025186734,3.732123993,6.365472142,51.48521013,7.181895049,16.15926386,7.181895049,28.7275802,14.3637901,284.32,0,0,7,12.56831634,0.006375228,196284,167745,57362,26082,0.000180143,0.35576097,0.000197567,0.464742258,0.00022251,0.078268439,0.000231844,0.067128915,19,20,10,18,15.83333333,7053.899477,1442540.988
332,4.84391E+11,4.84391E+11,48,439,113925,2,206,"Dallas-Fort Worth, TX-OK",19100,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,34.0550749,0,34.0550749,34.0550749,217,79,79,0.668,10,0.126582278,0,0,69,0.873417722,180,40,61,79,0.222222222,8,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,8,0,2.31977173,6.372031206,0.234913593,0,0,0,0.234913593,0,0,0,0,0.234913593,0,0,0,0,2.554685322,0,0.101265823,0,0,0,0,0.442958679,0.295495496,0.328970039,0.081754677,0.071111111,0.085106383,22.5,4.59906E-10,31.68809815,0,16.1689343,15.51916385,156.6591768,0,75.17234972,56.37926229,75.17234972,0,-99999,0,0,-99999,-99999,-99999,218036,196946,-99999,-99999,0.000200106,0.395186051,0.000231959,0.545644453,-99999,-99999,-99999,-99999,8,1,18,1,7.833333333,1605.530396,137818.3931
333,4.84391E+11,4.84391E+11,48,439,113916,1,206,"Dallas-Fort Worth, TX-OK",19100,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,36.9179755,0,36.9179755,31.84197,705,288,288,0.728,0,0,134,0.465277778,154,0.534722222,261,47,94,120,0.180076628,5,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,1,0.8,9.04466652,22.14058992,0.15702546,0,0,0,0.15702546,0,0,0,0,0.15702546,0,0,0,0,9.201691981,0,0.017361111,0,0,0,0,0.124627022,0.105211865,0.117130555,3.61306E-09,0.014084507,0.037593985,52.2,0,28.16471685,0,18.40733021,9.757386639,104.0490425,0,69.342914,34.671457,34.671457,0,-99999,0,0,-99999,-99999,-99999,227483,203198,-99999,-99999,0.000208776,0.412308557,0.000239323,0.562965795,-99999,-99999,-99999,-99999,2,1,15,1,5.833333333,1981.363997,149403.6443
334,4.84972E+11,4.84972E+11,48,497,150500,1,206,"Dallas-Fort Worth, TX-OK",19100,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,1882.198753,0,1882.198753,1878.86144,1662,468,468,0.627,9,0.019230769,224,0.478632479,235,0.502136752,647,173,221,253,0.267387944,621,27,5,318,199,72,27,4,318,63,72,0,136,1,176,136,309,0.283413849,0.249087022,0.884578269,0.330519317,0.014370405,0.002661186,0.169251438,0.105915208,0.03832108,0.014370405,0.002128949,0.169251438,0.033530945,0.03832108,0,0.072384263,0.000532237,0.579606339,0,1.326923077,0.703581126,0.703581126,0.686797393,0.64269468,0.741715985,0.733406709,0.741020742,0.600387031,0.544021025,0.979495268,1.041867955,0.958996403,6.235775347,0.320651484,0.793247799,5.121876063,23.46872238,1.700139262,4.080334229,1.36011141,16.32133692,8.500696311,-99999,0,0,-99999,-99999,-99999,10309,12106,-99999,-99999,9.46124E-06,0.018684864,1.42582E-05,0.033540015,-99999,-99999,-99999,-99999,17,13,7,1,7.666666667,15243.50003,7617155.75
335,4.8113E+11,4.8113E+11,48,113,10500,1,206,"Dallas-Fort Worth, TX-OK",19100,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,147.6501572,0,147.6501572,133.56495,1355,464,398,0.588,16,0.040201005,109,0.273869347,273,0.685929648,645,188,283,174,0.291472868,67,19,0,15,33,0,19,0,15,33,0,0,0,0,29,19,19,0.432835821,3.473965288,10.14487708,0.501628608,0.142252889,0,0.112304912,0.247070807,0,0.142252889,0,0.112304912,0.247070807,0,0,0,0,3.975593896,0,0.168341709,0.947797631,0.646972534,0.947797631,0.500741234,0.405644973,0.411540251,0.440437151,0.138593975,0.094233474,0.188202247,9.626865672,0.000179226,27.32491622,0,10.18261955,17.14229668,117.0767463,0,121.367971,13.00371118,8.669140787,17.33828157,0,0,0,4.33,18.7686898,0.003195572,366967,246012,408987,172188,0.00033679,0.665120621,0.000289748,0.681583191,0.001586479,0.558048433,0.001530584,0.443171289,7,8,16,20,14.5,4739.805368,597531.6248
336,4.8113E+11,4.8113E+11,48,113,15204,5,206,"Dallas-Fort Worth, TX-OK",19100,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,115.8424568,0,115.8424568,115.82484,1316,409,409,0.612,42,0.102689487,53,0.129584352,314,0.767726161,741,135,321,285,0.182186235,4,0,2,2,0,0,0,2,2,0,0,0,0,0,2,0,2,0.5,3.531194172,11.36198418,0.034534906,0,0.017267453,0.017267453,0,0,0,0.017267453,0.017267453,0,0,0,0,0,3.565729078,0,0.009779951,1,0.430676558,1,0.333333333,0.055764315,0.009633749,0.006306185,0,0.006060606,0.010738255,185.25,0,22.69001971,0,0,22.69001971,101.3127684,0,0,0,77.34642589,49.72270236,396.97,0,0,1,5.524744707,0.000759878,359539,260100,33164,18312,0.000329972,0.651657514,0.000306341,0.720614392,0.000128645,0.045251116,0.000162776,0.047130768,1,4,14,17,11.16666667,2993.487462,468810.2671
337,4.8245E+11,4.8245E+11,48,245,11500,1,,,13140,"Beaumont-Port Arthur, TX",395636,154215,161001,49392.46243,272.5478406,49119.91459,49119.91459,2290,1026,881,0.547,7,0.007945516,300,0.340522134,574,0.65153235,895,158,242,495,0.176536313,382,19,10,55,287,11,19,0,55,10,11,277,0,10,102,148,132,0.267015707,0.020887658,0.046620602,0.007776886,0.000386808,0.000203583,0.001119709,0.005842844,0.000223942,0.000386808,0,0.001119709,0.000203583,0.000223942,0.005639261,0,0.000203583,0.028664545,0,0.433598184,0.522326208,0.522326208,0.532574301,0.458894865,0.48398711,0.512229788,0.551817857,0.976410802,0.285928144,0.598277212,2.342931937,0.261079078,2.029322421,0.570291299,0.961069287,0.497961835,1.746595871,0.872965687,1.498373941,0.156352063,0.495114867,0.260586772,-99999,0,0,-99999,-99999,-99999,8974,8660,-99999,-99999,0.001294902,0.205143445,0.001372439,0.274815943,-99999,-99999,-99999,-99999,10,7,2,1,3.833333333,92087.07098,199888558.3
338,4.8245E+11,4.8245E+11,48,245,5500,2,,,13140,"Beaumont-Port Arthur, TX",395636,154215,161001,108.2364717,10.2217857,98.014686,98.014686,566,311,208,0.701,10,0.048076923,57,0.274038462,141,0.677884615,274,78,86,110,0.284671533,12,0,0,5,7,0,0,0,5,0,0,0,7,0,2,9,1,0.166666667,3.172993892,5.774644832,0.122430632,0,0,0.051012764,0.071417869,0,0,0,0.051012764,0,0,0,0.071417869,0,3.295424524,0,0.057692308,0.979868757,0.422006503,0.979868757,0.326622919,0.226407853,0.178281514,0.183084466,0.000114002,0.041522491,0.083916084,22.83333333,3.29537E-10,24.09940827,0,2.837274979,21.26213329,121.8952025,0,19.5889012,13.05926747,6.529633733,91.41487226,-99999,0,0,-99999,-99999,-99999,22271,23421,-99999,-99999,0.003213591,0.509109613,0.003711765,0.74324067,-99999,-99999,-99999,-99999,3,4,16,1,6.833333333,3351.521646,438029.3749
339,4.8245E+11,4.8245E+11,48,245,2400,3,,,13140,"Beaumont-Port Arthur, TX",395636,154215,161001,99.5042048,0,99.5042048,98.18391533,643,354,322,0.633,46,0.142857143,150,0.465838509,126,0.391304348,274,85,116,73,0.310218978,39,5,3,0,8,23,5,3,0,0,23,0,8,0,19,17,3,0.487179487,3.605478543,6.54893419,0.397213738,0.050924838,0.030554903,0,0.081479741,0.234254256,0.050924838,0.030554903,0,0,0.234254256,0,0.081479741,0,4.002692281,0,0.121118012,0.791336328,0.681620012,0.791336328,0.527557552,0.286372444,0.449458439,0.500374328,0.199469408,0.114369501,0.249201278,7.025641026,0.002416002,23.80548841,0,0,23.80548841,145.8044917,0,0,0,45.02322298,115.7740019,-99999,0,0,-99999,-99999,-99999,36777,28678,-99999,-99999,0.005306732,0.840713224,0.004544896,0.910066007,-99999,-99999,-99999,-99999,5,9,17,1,8.333333333,2748.672957,402689.5676
340,4.8245E+11,4.8245E+11,48,245,11400,2,,,13140,"Beaumont-Port Arthur, TX",395636,154215,161001,20175.01818,203.6096587,19971.40852,19971.40852,1611,690,690,0.61,21,0.030434783,162,0.234782609,507,0.734782609,625,125,171,329,0.2,143,16,0,119,3,5,16,0,119,0,5,0,3,0,21,39,83,0.146853147,0.034549391,0.080665317,0.007160236,0.000801145,0,0.005958518,0.000150215,0.000250358,0.000801145,0,0.005958518,0,0.000250358,0,0.000150215,0,0.041709627,0,0.207246377,0.43011804,0.370483514,0.43011804,0.28674536,0.348496307,0.264970056,0.221760727,0.000580213,0.163055872,0.372395833,4.370629371,0.034368,1.654957249,0.261496165,0.623300426,0.770160658,2.030358548,0.256366495,1.153649227,0.032045812,1.217740851,0.416595554,-99999,0,0,-99999,-99999,-99999,10140,9631,-99999,-99999,0.00146315,0.23179792,0.001526323,0.305629601,-99999,-99999,-99999,-99999,6,3,2,1,2.5,56238.76503,81647188.11
